source_dataset,source_split,source_row_id,text,anger,disgust,fear,joy,sadness,surprise,emonoba_disgust_assumption,f5_eligible,original_love,original_class,original_contempt,original_enjoyment,domain,topic
EmoNoBa,Train,388,"চাপাবাজ,,, অনেক ভালো নিশো ভাই ",0,0,0,1,0,0,True,True,0.0,,,,Youtube,Entertainment
EmoNoBa,Train,21096,এভাবেই পতিতালয়ে পরিণত হবে বাংলাদেশ ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,2295,হইলে কি আর তোর মতো ছেলেরে কষ্ট দিতো!দরকার হলে তাদের গার্লফ্রেন্ডকেও দিয়ে দিবে আমায় ,0,0,0,0,1,0,True,True,0.0,,,,Facebook,Personal
EmoNoBa,Train,23737,তোর মতো আবালচোদা কত কিছু বোঝে যা না হয় তাও বোঝ। ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Sports
EmoNoBa,Train,17899,স্বপ্নের মতো রঙিন হয় না। একটু সুখের জন্যে অনেক কিছুর দরকার নেই শুধুমাত্র মনটা একটু ভালো করুন ,0,0,0,1,0,0,True,True,0.0,,,,Facebook,Personal
EmoNoBa,Train,27272,সেই তুহিদ আফরিদি ভাই তোমার এই ভিডিওটা দেখি অনেক অনেক ভালো লাগছে ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,9166,বগুরা যাও ভাইয়া ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,19247,তোদের ফোন দিয়ে কথা বলার মতো সময়টাও আর পাই না আগের মতো। তুই মন খারাপ করিস না ,1,0,0,0,0,0,True,True,0.0,,,,Facebook,Personal
EmoNoBa,Train,20418,ভাইয়া আপনার মতো সবার মন মানসিকতা থাকলে দেশে কোনো রানা থাকতো না ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,17357,আজকে বাংলাদেশ জিতেছে বলে কতজন কত রকম কমেন্ট করে না জিতলে দেখা যেত কি হইত। ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Sports
EmoNoBa,Train,2475,খাদ্য ভেজাল যারা করে তাদেরকে গুলি করে মারার আইন করা হোক ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,4063,দেশে অবিচার এর ফল এটাই।অপরাধীর বিচার না হবার ফল এটা।মানুশজ অপরাধ করেও কি বীরদর্পে তা গণমাধ্যমে শেয়ার করে ,1,0,0,0,1,0,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,10785,ভারত কে সেশ করে দাও বিসসের সবচাইতে নাস্তিক দেশ ভারত ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,25728,দশ হাজার বা বিশ হাজার কোটি টাকা খরচ হল। কিন্তু এতে কত টাকা দেশের জিডিপিতে যোগ হবে? একটা ছোট্ট দ্বীপ জেলার জন্য এতো টাকা খরচ! ভালো ভালো। ,0,0,0,0,1,1,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,16697,মনডা এতো সাদা কেন আপনার? ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,23968,কিশোর কালথেকে শুনে আসছি তুই এখনো ছোট পদ্দাসেতুর কাজ শেষ হলে বিয়ে দিবো আজ আমি যৌবন পার করে ফেলাম তাও কাজ শেষ হলোনা আবার যদি আরেকটা সেতুর কাজ শুরু হয় তবে আমার আর বিয় করালাগবেনা একবারে ছেলের বিয়ে দিয়ে দিবো ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,14773,হের মত কুলাঙ্গার দুনিয়া থাকার দরকার নাই ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,11855,ব্রাক্ষণন বাড়িয়ার মানুষেররা আবাল নাকি। ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,8764,এটা পেলান্টি না ভাই এটা পেনাল্টি ,1,0,0,0,0,0,True,True,0.0,,,,Youtube,Sports
EmoNoBa,Train,8361,"মিডিয়া ভাইরা আঙ্গুল চুসো, ",0,0,0,0,1,0,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,19620,আনেক ভাল লাগল ভাই। ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,26773,অনঅনেক মজা পেলাম 😂😂😂 ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Entertainment
EmoNoBa,Train,5706,আমার একটা খুব দরকার। ,1,0,0,0,0,0,True,True,0.0,,,,Youtube,Business
EmoNoBa,Train,27624,"অসাধারণ একটি গান বলতেই হবে,,,,,, ",0,0,0,1,0,0,True,True,1.0,,,,Youtube,Music
EmoNoBa,Train,3252,পার পাবে না একটাও..... আমি চাই না আমার মতো আর কেউ নিজের বোন হারাক ,1,0,0,0,1,0,True,True,0.0,,,,Facebook,Personal
EmoNoBa,Train,4881,বেশ ব্রিলিয়ান্ট মানুষ! ,0,0,0,0,0,1,True,True,0.0,,,,Youtube,Education
EmoNoBa,Train,19547,ভাই ব্যাচেলর পয়েন্ট পরের পর্ব গুলাকি আদৌ আর আসবে না। অযথা আশা দিয়া রাথেন কেন? ,1,0,0,0,0,0,True,True,0.0,,,,Youtube,Entertainment
EmoNoBa,Train,7271,কি লাভ হয় মোটিভেট এ? বাস্তবিক তো আলাদা ,1,0,0,0,0,0,True,True,0.0,,,,Youtube,Education
EmoNoBa,Train,10539,যখন দেখবে তোমার চুলে বাতাসের খেলা করা দেখে কেউ হাসছে না ,1,0,0,0,0,0,True,True,0.0,,,,Facebook,Personal
EmoNoBa,Train,5487,ব্লগ টা খুব ভালো লাগলো 😍😍 ,0,0,0,1,0,0,True,True,1.0,,,,Youtube,Personal
EmoNoBa,Train,25347,বলার অপেক্ষা রাখে না সেই রকম খেলা হয়েছে বেস্ট অফ লাক বাংলাদেশ ক্রিকেট টিম ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Sports
EmoNoBa,Train,8724,গাণিতিক সমাধানের ভিডিও গুলো দেখ। ওগুলো একটু বড় করে করার চেষ্টা করছি। ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Education
EmoNoBa,Train,3303,কাজটি করলে আরো বেশি সর্বনাশ হয়ে যাবে ওই পরিবারটির। ঘটনাটি পুরো জানার পর একজন সিনিয়র সাংবাদিকের সঙ্গে যখন পরামর্শ করলাম ,1,0,1,0,0,0,True,True,0.0,,,,Facebook,Personal
EmoNoBa,Train,21597,আগের বাজনা সুন্দর ছিল ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,3218,রাইট ভাই হাসি পাইলাম ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,13789,ছেলেটি খুব ভলো লেগেছে❤❤💙💙❤❤😘😘😘😘😋😋😝😝😝 ,0,0,0,1,0,0,True,True,1.0,,,,Youtube,Music
EmoNoBa,Train,22501,তোর কি দরকার আছে মিথ্যা বলে গুনাহকামানো ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Business
EmoNoBa,Train,5811,ধন্যবাদ তৌহিদ আফ্রিদি ভাই কে পথ শিশু রানার পাশে দাড়ানোর জন্য ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,3911,উরুগুয়ের একটি জয় ,0,0,0,1,0,0,True,True,0.0,,,,Facebook,Sports
EmoNoBa,Train,10963,তোমার আব্বুর কথা অনেক সুন্দর। 😊 ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,3037,সব খাবারে একই অবস্থা ,1,0,0,0,0,0,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,17893,তুই মরে দাক মুছলমান হয়ে ললনাগান শুনুত ফেরেশতা বের করবে। তাই নামাজ পড়। ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,25059,কলিজাৰ টুকুৰা তোমাক কিন্তু লাগিবই মোৰ ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,18908,চেয়ারম্যানের মেয়ের পিঠে ফোঁড়া ,1,0,0,0,0,0,True,True,0.0,,,,Facebook,Education
EmoNoBa,Train,4397,এই হলো বাপের বেটি ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,17388,নোয়াখালী আর বরিশাল এ দুই এলাকার মানুষ অনেক বদ কিসিমের হয়!! ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Entertainment
EmoNoBa,Train,21088,ও বিয়া করলে ত খানকির ববসা কমে জাইব।বুঝেন না মিয়া। ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Sports
EmoNoBa,Train,15879,আফরিদি বাই তুমি তো সব জেলায় ঘুরলা কিন্তু বরগুনা জেলায় আসলানা।।।কেন? ,1,0,0,0,0,0,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,26368,কিছু বলার নাই এখানে আমার কান্না এসে গেলো ,1,0,0,0,0,0,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,13774,অসাদারন হইছে।দারুণ একটা নাটক।মুখ থেকে হাসি সরাতে পারিনি ,0,0,0,1,0,0,True,True,1.0,,,,Youtube,Entertainment
EmoNoBa,Train,659,"গানটার চেয়েও বেশী ভালো হইছে ভিডিওটা, সুবিধাবাদি মেয়েটা গ্রহণ না করাটাই সবচেয়ে হিট ছিল ",0,0,0,1,0,0,True,True,1.0,,,,Youtube,Music
EmoNoBa,Train,20414,নকল ছাড়া আর কি পারোছ?? ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,17514,ইফতারি করার পর এতোভালো ভিডিও দেখে এই গরমে রোজার কষ্টটা ভুলে গেছি। ধন্যবাদ ভাই😍 ,0,0,0,1,0,0,True,True,1.0,,,,Youtube,Education
EmoNoBa,Train,11660,মুখ হা করতে সমস্যা ,1,0,0,0,0,0,True,True,0.0,,,,Facebook,Education
EmoNoBa,Train,2722,ভাই তুমিতো ইন্ডিয়ার কিং ,0,0,0,1,0,0,True,True,1.0,,,,Youtube,Personal
EmoNoBa,Train,18568,আসলেই একটা খেলা জিতলে মিডিয়া গুলো এতো পাম দেয় পরের ম্যাচে লাড়ু মারে বাংলাদেশের ঞিকেটে ধারাবাহিকতা নেই বললে চলে আগের চেয়ে উন্নতি হওয়ার কথা কিন্তু সেটা আর কোথায় প্লিজ একটু জানাবেন ,1,0,0,0,1,0,True,True,0.0,,,,Youtube,Sports
EmoNoBa,Train,2598,কোন কথা নাই শুধু ইমরুল কায়েস কে বিশ্বকাপ স্কোয়াডে দেখতে চাই ✌✌ ,0,0,0,1,0,0,True,True,1.0,,,,Youtube,Sports
EmoNoBa,Train,7153,ইনশাআল্লাহ ফাইনাল আমরা জিতব ,0,0,0,1,0,0,True,True,1.0,,,,Youtube,Sports
EmoNoBa,Train,10914,তার অন্তর্নিহিত শক্তি তো হৃদিই । তারপর শান্ত এল ,0,0,0,1,0,0,True,True,0.0,,,,Facebook,Personal
EmoNoBa,Train,14038,এরা এখনো মূর্খো রয়ে গিয়াছে ,1,0,0,0,0,0,True,True,0.0,,,,Youtube,Politics
EmoNoBa,Train,20962,এক কথায় অসাধারণ 💜💜💜 ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,19613,"রদ টাকার আবার ভুল ডিসিশন দেয়, শালায় খালি বাঙালি পিছনে লাগে কেন ",0,0,0,0,1,0,True,True,0.0,,,,Youtube,Sports
EmoNoBa,Train,13821,"বিমানে ভিডিও করা নিষেধ,,, ",1,0,0,0,0,0,True,True,0.0,,,,Youtube,Travel
EmoNoBa,Train,9635,গাধা রানার টাকা পয়সার অভাব হবেনা তার দিন ফিরে গেছে।পারলে অন্য রানার খবর নে। তারে দিয়ে আর তুই বাইরাল হওয়ার চেষ্টা করিছ না ,0,0,0,0,1,0,True,True,0.0,,,,Youtube,Personal
EmoNoBa,Train,11005,ভালোই হয়ছে! মুগ্ধ হলাম😂 ,0,0,0,1,0,0,True,True,0.0,,,,Youtube,Music
EmoNoBa,Train,6582,তবু ঝরাইয়া দিল তোমারে এত পাগল করিয়া দিলো ,1,0,0,0,0,0,True,True,0.0,,,,Facebook,Personal
EmoNoBa,Train,25165,আমরা দিনশেষে ইম্রুল ব্রোর পাগলা ফ্যানই থাকব। এখনো রাতে ঘুমাবার সময় ঠিকই প্রতিরাত ডান দিকে কাইত হয়ে ঘুমাব ,0,0,0,1,0,0,True,True,0.0,,,,Facebook,Sports
EmoNoBa,Train,15010,হত্যাকরা মহাপাপ সংসারে বোনিবনা না হলে আলাদা হয়ে যাওয়া তথা তালাক দেওয়া অনেক ভালো. ,1,0,0,0,0,0,True,True,0.0,,,,Youtube,Politics
