source_dataset,source_split,source_row_id,included,exclusion_reason,harmonization_rule,original_labels,harmonized_labels,text_snippet
EmoNoBa,Train,12520,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,কুমিল্লা বেষ্ট হবে💙💙 
EmoNoBa,Train,6782,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=1 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=0 surprise=1,"ভাই এই প্রথম আপনার ভিডিও দেখলাম, আর যা দেখলাম চোখ কপালে উঠার মত "
EmoNoBa,Train,27489,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,আরে তোদের পতাকার জন্ম তো আমরাই দিয়েছি বাপের কালে কাপ জিতীশ নি জিতে এমন করছিস ভাল
EmoNoBa,Train,13183,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,অনেক ভালো লাগলো গানটা শুনে 
EmoNoBa,Train,13981,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,ওই সিরিজে সাকিবভাই বা অন্য কেও দলে ছিলেন না ইন্জুরির জন্য বা অন্য কোনো কারণে।।পর
EmoNoBa,Train,5258,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,মাগী কে গালি দিলেও খুসি হবে তাই সরকার নিষিদ্ধ করে দেন এসব গান মিউজিক গান 
EmoNoBa,Train,2137,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,আওয়ামী লীগ আর পুলিশ. একই কুত্তার বাচ্চা এটা. সবাই জানে 
EmoNoBa,Train,5638,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,একদম ঠিক কথা ভাইয়া 
EmoNoBa,Train,21504,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,"মানুষের কোনো বিবেন নাই,,, "
EmoNoBa,Train,26008,True,,DIRECT+DISGUST-D,Love=1 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,চমক গুরু! ♥ 
EmoNoBa,Train,13844,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,বাসায় উঠে ধরা ধরি করবি.... পুরাই ডিপজল ডায়লগ...😁😁😁 
EmoNoBa,Train,24158,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,তবে কেন মিছে এ ভালবাসা? গভীর আবেগে আমার চোখে জল এসে গেল। আমি সেই জল গোপন করবার জ
EmoNoBa,Train,11143,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,এসব দুষ্কৃতিকারীদের রুখে দিন। 
EmoNoBa,Train,2926,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,মাইয়্যাডা ছাগলের ৩ নাম্বার বাচ্চার মত লাফায় ক্যা... 
EmoNoBa,Train,9925,True,,DIRECT+DISGUST-D,Love=1 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ধন্যবাদ সময় টিভি কে 
EmoNoBa,Train,22242,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আপনি যদি ছেলেটার ফোন নাম্বার দিতেন খুব ভালো হইতো 
EmoNoBa,Train,10380,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,সরী টো সে দ্যাট মোসারফ করিমের অভার কনফিডেন্স গুলাই দিন দিন তার জনপ্রিয়তায় প্রশ্ন
EmoNoBa,Train,17803,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,ভাই আমি আপনার বড় ফেন আ 
EmoNoBa,Train,9205,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আসাম যাবো। ☺ 
EmoNoBa,Train,16787,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,হ তার লেভেল আপনার মাথার উপরে 😁😁 
EmoNoBa,Train,23218,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,কেউ ঠেলাঠেলি কইরো নাহ সবাইকে কমেন্ট পড়ার সুজগ দিয়া হইবে লাইনে খাড়াউ😂😂 
EmoNoBa,Train,1528,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,ভিডিও টা দেখে সত্যি মন জুড়িয়ে গেলো। ধন্যবাদ ভাইয়া। 
EmoNoBa,Train,13504,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,ওই ঘটনায় ২৬জন নিহত হয়েছিলেন। আমরা সোহেলের পরিবার 
EmoNoBa,Train,20507,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সেটা বলে বোঝাতে পারবো না। আপনাদের কাছে কৃতজ্ঞ। আয়েশাকে যখন আমি দেখি 
EmoNoBa,Train,13831,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,নায়িকার বয়স নায়কের মায়ের মত 
EmoNoBa,Train,6191,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,তোমায় ছোট করে দেখছি না 
EmoNoBa,Train,11327,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,কিন্তু আশানুরূপ নয়। সেই সিদ্ধান্তের লাভ ক্ষতির হিসাব সে আজো মিলাতে পারেনি। আজ স
EmoNoBa,Train,13861,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,পারিয়ার চামচা গুলারেউ ধরে ১০ বছর করে জেল দিতে হবে 
EmoNoBa,Train,26581,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,"এগুলা কি হইতাছে আমাদের দেশে! খুন,নারী,শিশু ধর্ষণ। পুলিশ কি বালডা হালায়।এগুলারে জ"
EmoNoBa,Train,16827,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,বাংলাদেশে অপরাধী+এইসব বালের গানই ভাইরাল 
EmoNoBa,Train,27458,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ভালো কাজের পাশে আল্লাহ থাকেন সব সময়।অনেক ধন্যবাদ ভাই আপনাদের। 
EmoNoBa,Train,7353,True,,DIRECT+DISGUST-D,Love=1 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সাবাস বাংলাদেশ এগিয়ে জাও। 
EmoNoBa,Train,589,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,বাংলাদেশের দল জানাই আন্তরিক অভিনন্দন এবং শুভেচ্ছা 
EmoNoBa,Train,20957,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,অচেনা লোকের সামনে পড়লে ঠিক কী করা উচিত। সঙ্কুচিত খুব। নিজের মধ্যে নিজেকে গুটিয়ে 
EmoNoBa,Train,20758,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"লিটন দাসের ব্যাটিং ইমরুল কায়েসের চাইতে ভালো, কারন লিটন দাসের প্রতিটা শট গ্যাপ শট"
EmoNoBa,Train,7856,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আমার এই ভিডিও টা দেখে ভালো লাগছে 
EmoNoBa,Train,20307,True,,DIRECT+DISGUST-D,Love=1 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"কেন জানি আপনার গানটা সুনলে আমার পিয়জনের কথা মনে পরে জায়, আপনার গান আমার কাছে অনে"
EmoNoBa,Train,11874,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,ফেসবুকে আপনার ফ্রেন্ড হতে চাই প্লিজ আমাকে ফ্রেন্ড অ্যাড দিবেন 
EmoNoBa,Train,17083,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,ভাই দাম এতো কম বলে ভিডিওর সময় কিন্তু কিনতে গেলে দাম ডাবল হয়ে যায়? 
EmoNoBa,Train,18508,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,এরকম অবিচার দেখলে মনে হয় তাদের আল্লাহ খোদা নেই 
EmoNoBa,Train,26751,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,ও সানজূ দেখে নাই 
EmoNoBa,Train,26221,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,অথছ কে বা কারা খুন করলো এবং কে খুন হলো তার কিছুই জানতে পারলো না আনু। একটু আধটু প
EmoNoBa,Train,12294,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,বাকি রানারা খেলনা পেলোনা :( 
EmoNoBa,Train,22028,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,এই রানা অনেক আগেই সাবলম্বী হয়েছে। পারলে অন্য রানাদের পড়ালেখার দায়িত্ব নিন। তাবিব
EmoNoBa,Train,20569,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,গানটা অনেক ভাল লাগলো 
EmoNoBa,Train,7710,True,,DIRECT+DISGUST-D,Love=1 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ভাই আপনি প্রমান করে দিলেন যে টাকা থাকলেই মানুষ ছুট মনের হয়না কিছু মানুষ আজ আছে আ
EmoNoBa,Train,14599,True,,DIRECT+DISGUST-D,Love=1 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,নতুন ইউটিউবার হিসেবে আপনাদের সাহায্য চাচ্ছি।ইনশাআল্লাহ আমার সাথে থাকবেন।❤❤ 
EmoNoBa,Train,5126,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,বেয়াদুপির ফল রশিদ খাঁন 
EmoNoBa,Train,1267,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,বলে ওঠে - ''আমি ছাড়া আরো দুইজন ওইখানে আটকা পড়ে আছে 
EmoNoBa,Train,25038,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সত্যি অসাধারণ 😭😭 
EmoNoBa,Train,11821,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আজকের মত ভাইয়া আপনার কোন রোস্ট ভিওডিও দেখে এত হাসি বা মজা পাইনাই....😸😸😸😸😸😋😋😊😊 
EmoNoBa,Train,19384,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,অন্যের দেশকে সম্মান করার কাতরতা। নিজের দেশের পতাকাকে সম্মান করার মতোই স্থির হয়ে 
EmoNoBa,Train,8374,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,এনাদার কামলা সং! 😣 বালামার 
EmoNoBa,Train,8538,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"আমারা সবাই একা কিন্তু সবাই মিলে আমরা একা না,,এভাবে একজন একজনের দায়িত্ব নিলে রানা"
EmoNoBa,Train,7532,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,জামাই মানেই ত্যাড়া। -এত বড় কথা 
EmoNoBa,Train,25435,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ভাইয়া গানটা খুবি ভালো লাকছে আমার কাছে 
EmoNoBa,Train,22924,False,LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,Love=1 Joy=0 Surprise=0 Anger=0 Sadness=0 Fear=0,EXCLUDED,ভালোবাসা বেরে গেলো তিনজনের প্রতিই 
EmoNoBa,Train,7734,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,অফার মন্দ নহে। আগের বার পদ্মা সেতু নাহয় মিস হয়া গেছে 
EmoNoBa,Train,21170,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,অনেক খুশি হলাম। আফ্রিদি 😍😍 তাবিব 😍😍 রানা 😍😍 
EmoNoBa,Train,16238,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,কোনো ভুল নেই 
EmoNoBa,Train,25030,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,সাব্বির কি ভাবে দলে চান্স পায় ? 
EmoNoBa,Train,10046,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আর ও নামত তার একটু পরে। প্রতিদিনই আমাদের চোখে চোখ পড়ত। মনে হত সে কিছু বলতে চাচ্ছ
EmoNoBa,Train,6504,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,তাবিব ভাই কে একটা শার্ট গিফট করে সম্মানিত করলে খুব খুশি হতাম 
EmoNoBa,Train,8022,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=1 Sadness=0 Fear=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,এখন যত বেশি অশ্লীলতা তত বেশি ভিও।এখন গানের কথা থেকে বেশি গানের ভিডিও প্রাধান্য প
EmoNoBa,Train,4737,True,,DIRECT+DISGUST-D,Love=0 Joy=1 Surprise=0 Anger=0 Sadness=0 Fear=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,যদিওবা হিন্দি মুভি বালা অবলম্বনে করা হয়েছে তবে মোটামুটি গোছালো ছিল 
EmoNoBa,Train,14802,True,,DIRECT+DISGUST-D,Love=0 Joy=0 Surprise=0 Anger=0 Sadness=1 Fear=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,কিভাবে যেনা করতে হয় তা এইসব নাটক দেখেই অনেক কিছু শেখা যায়।ভাল কিছু শেখার মত নাটক
