exclusion_reason,harmonization_rule,original_Anger,original_Fear,original_Joy,original_Love,original_Sadness,original_Surprise,original_anger,original_contempt,original_disgust,original_enjoyment,original_fear,original_sadness,original_surprise,source_dataset,source_row_id,source_split,text_snippet
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,18676,Train,তাবিব ভাই... ভালবাসি অবিরাম 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,13382,Train,আফরান নিশো সেরা 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,13051,Train,আমাদের চ্যানেলের পক্ষ থেকে আপনার জন্য রইল অনেক ভালোবাসা 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,4444,Train,বেস্ট অফ লাক 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,17562,Train,হুম তুমি ঠিক বলছো সাদির হাসিটা অনেক কিউট💗💗💖💖💖💖💗💗 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,17169,Train,যখন তুমরা চলতে পারতানা তখনও তোমাদের পাশে ছিলাম। যখন হারতে তখনও তোমাদের পাশে ছিলা
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,20105,Train,তোমার হাত ধরে বসে থাকতে ইচ্ছা করে 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,8635,Train,ভালোবাসার আরেক নাম তৌহিদ 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,351,Train,জ্ঞানী মানুষের কথা চুপচাপ শুনলেও অনেক কিছু শিখা যায়😍😍 চমক ভাই আর আইমান সাদিক ভাই
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,8315,Train,"মাশাআল্লাহ সাকিব ভাইরা মেয়ে অনেক সুন্দর,,,, সবাই বাবার কাছে এক একটা মেয়ে রাজকন্য"
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,5768,Train,স্যালুট তবিব ভাই.... 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,27216,Train,সাবস্ক্রাইব করতে বাধ্য হলাম 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,14178,Train,তুই শুধু আমার 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,3963,Train,দুইজন প্রিয় মানুষ 💝 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,11032,Train,ভাইয়া একটা ফান্ড যদি গটন করেন। তাহলে রানার মতো আর যত আর অনেক পথ শিশু আছে তারা পর
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,27351,Train,"এপরজন্ত কন নাটক দেখা, আমার চখে পানি আসেনি। এতটা কস্ট ও পায়নি। মেহজাবিন খুব ভাল অ"
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,204,Train,খুব সুন্দর হয়েছে। 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,13515,Train,আফ্রিদি এটা একদম অন্যরকম ছিলো রে ভাই রানা আফ্রিদি তাবিব এগিয়ে যাও 😍😍😍 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,14667,Train,"ভাই তুমার মতন মানুষ হয় না,, ভাই,,, "
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,9650,Train,"তৌহিদ আফ্রিদি ভাই আমি আপনার সাথে কি কথা বলতে পারবে, তাহলে আপনার ফোন নাম্বার টা দ"
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,6569,Train,এক সময় তুমি অনেক বড় কিছু হবে 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,11785,Train,ভালোবাসার তৌহিদ আফ্রিদি 🥰🥰🥰 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,3774,Train,পুরো কানাডাইতো অসম্ভব রকম সুন্দর 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,12197,Train,তোমরাই তো জান্নাতি ভাই আল্লাহ আমাদেরকে সবাই কে জান্নাতুল ফেরদৌসের যাওয়ার তাওফিন 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,2425,Train,আমরা চাই মুস্তাফিজ আবার আগের মতো জ্বলে উঠুক 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,21171,Train,"ভালো কাজ, ❤❤ "
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,1201,Train,মরণ সাগর পারে তোমরা অমর 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,19562,Train,"আপনাদের জন্য দোয়া রইলো,,, "
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,741,Train,আপু কেমন আছও অনেক ভালো লাগছে ভিডিও টা 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,1967,Train,ভাইয়া অনেক ধন্যবাদ আপনাকে 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,12722,Train,তাবিবের কথা আলাদা করে বলার কিছু নাই। অসাধারণ একজন মানুষ। এগিয়ে যান তাবিব ভাই। 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,27205,Train,পলাশ একটা জিনিস। 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,1156,Train,ধন্যবাদ ভাই ছেলে টা কে সাহায্য করার জন্য 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,22004,Train,চিন্তা করিয়েন না ভাই। বিজেপি এইবার জীতবেই। বাংলাদেশের সব হিন্দুদের আশির্বাদ বিজে
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,1938,Train,পবিত্র ভালোবাসা হাজার বছর বেঁচে থাকুক. 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,14079,Train,বাসিয়েছি হৃদয় তোরি দক্ষিণা বাতাসে... একে যায় তোমার ছবি... তুমি যে আমার সবই... হা
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,13663,Train,মাঠে সবাই গোল হয়ে বসে আড্ডা দিত আর আমি ওদের কারো কোলে শুয়ে শুয়ে আকাশ দেখতাম।র
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,13929,Train,যজ্ঞ পূজো মাথা ঠুকে প্রণাম যাকে ঘিরেই এতো স্বপ্নঘোর। . অর্জুনতলায় দ্বিতীয়বার দেখ
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,27602,Train,আফ্রিদি দেখচো তাবীব ভাইয়ার কথা বলার স্টাইল আমার প্রিয় তাবীব ভাই।।।। 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,16559,Train,বাংলাদেশের অহংকার নিশো ভাই 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,8797,Train,সেরা একটা গান💔💔 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,21714,Train,এটা হৃদয়। যেখানে তুমি আছো অসীম মমতায় 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,13841,Train,ভাই আপনি অনেক বড় মনের মানুষ 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,16910,Train,ভাল লাগা এবং ভালবাসা। এক সময় তারা নিজেরা ভাবে 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,15611,Train,"ভাই পুরো ভিডিওটি না টেনে দেখলাম 😀 দু'জনকে একসাথে দেখে ভালো লাগছে, (সবসময়ই লাগে)।"
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,4500,Train,দূনিতী মুক্ত বাংলাদেশ চাই 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,27567,Train,আমি তোমাকে আমার সব দিক দিয়ে ভালোবাসি 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,14237,Train,বিজয়ের পতাকা তোলো জ্বলে ওঠো বাংলাদেশ 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,25473,Train,অনেক অনেক অনেক ভালোবাসা থাকলো আবিশা মা🥰😍🥰😍🥰 অনেক বড় হও🥰😍 আর আল্লাহ যেন সব সময় নে
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,2849,Train,বন্ধু শব্দটা খুবই মধুর 
LOVE-1: Love is the only active native label; excluded after Love excluded from target taxonomy,LOVE-1,0,0,0,1,0,0,,,,,,,,EmoNoBa,11428,Train,"সব সময় ভালবাসা আমার ওপার বাংলার ভাই বোনদের,আমরা বাঙালি ❤❤❤❤ "
